GPSTime, DeviceTime, Longitude,Latitude,GPSSpeed(Meters/second),HorizontalDilutionofPrecision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),EngineRPM(rpm),EngineLoad(%),Speed(OBD)(km/h),ThrottlePosition(Manifold)(%),KilometersPerLitre(Instant)(kpl),GPSAltitude(m)
Tue May 28 08:41:31 GMT+02:00 2019,41:30.9,11.23231601,43.39371976,18.24,17.152,257.1801758,111.6,-0.33955383,-1.4230499,10.088516,0.012062486,1630.25,22.35294151,51,9.019607544,27.66638947,257.1801758
Tue May 28 08:41:31 GMT+02:00 2019,41:31.0,11.23231601,43.39371976,18.24,17.152,257.1801758,111.6,-0.045074463,-1.3440399,9.348709,-0.018213391,1630.25,22.35294151,51,9.019607544,27.6266861,257.1801758
Tue May 28 08:41:32 GMT+02:00 2019,41:31.1,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,-0.06422424,-1.5068512,9.449265,-0.00557977,1630.25,22.35294151,51,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:32 GMT+02:00 2019,41:31.2,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,-0.27012634,-1.4110718,9.659958,1.95E-04,1630.25,22.35294151,51,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:32 GMT+02:00 2019,41:31.3,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,0.16082764,-1.5475464,9.803619,0.002020958,1566.5,22.35294151,51,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:32 GMT+02:00 2019,41:31.4,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,-0.22224426,-1.526001,9.267319,-0.023329616,1566.5,22.35294151,51,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:32 GMT+02:00 2019,41:31.5,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,-0.49038696,-1.4230499,9.142807,0.003969444,1566.5,22.35294151,51,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:32 GMT+02:00 2019,41:31.6,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,-0.4592743,-1.5331879,9.197876,0.011084271,1566.5,22.35294151,49,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:32 GMT+02:00 2019,41:31.7,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,-0.011550903,-1.3200989,9.161972,0.006189019,1566.5,22.35294151,49,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:32 GMT+02:00 2019,41:31.8,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,-0.20788574,-1.3081207,9.806015,0.027671278,1566.5,23.13725471,49,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:32 GMT+02:00 2019,41:31.9,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,-0.08097839,-1.3464355,9.564194,0.0327353,1566.5,23.13725471,49,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:32 GMT+02:00 2019,41:32.0,11.23247941,43.39363636,17.62,17.152,257.8132935,114.1,-0.31321716,-1.6385193,9.477997,0.028844707,1566.5,23.13725471,49,9.019607544,27.6266861,257.8132935
Tue May 28 08:41:33 GMT+02:00 2019,41:32.1,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,-0.011550903,-1.3416443,9.126053,-0.04071951,1566.5,23.13725471,49,9.019607544,27.6266861,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:32.2,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,-0.016342163,-1.4254456,9.403778,-0.012651648,1566.5,23.13725471,49,9.019607544,27.6266861,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:32.3,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,-0.049865723,-1.367981,9.715027,-0.005200839,1566.5,23.13725471,49,9.019607544,27.6266861,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:32.4,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,0.048294067,-1.3416443,9.631226,-0.00215345,1566.5,23.13725471,49,9.019607544,27.6266861,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:32.5,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,-0.3108368,-1.4996643,9.21225,-0.029043734,1566.5,23.13725471,49,9.019607544,27.6266861,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:32.6,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,-0.10014343,-1.3991089,9.396606,-0.002904897,1566.5,23.13725471,49,9.019607544,26.47250748,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:32.7,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,-0.31800842,-1.3703766,8.889023,-0.010543636,1566.5,23.13725471,49,9.019607544,26.47250748,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:32.8,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,-0.15281677,-1.3512268,9.810791,0.028641522,1566.5,23.13725471,49,9.019607544,26.47250748,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:32.9,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,0.038726807,-1.4972687,9.772491,0.014952567,1493.5,23.13725471,49,9.019607544,26.47250748,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:33.0,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,-0.2677307,-1.5307922,10.04303,0.021981845,1493.5,23.13725471,49,9.019607544,26.47250748,256.376709
Tue May 28 08:41:33 GMT+02:00 2019,41:33.1,11.23257534,43.39351148,16.59,18.224,256.376709,120.8,-0.033096313,-1.4015045,9.770096,0.015109039,1493.5,23.13725471,47,9.019607544,26.47250748,256.376709
Tue May 28 08:41:34 GMT+02:00 2019,41:33.2,11.23270116,43.39347628,15.29,19.296001,256.5626221,120.2,-0.047470093,-1.2506714,9.396606,-0.014680862,1493.5,23.13725471,47,9.019607544,26.47250748,256.5626221
Tue May 28 08:41:34 GMT+02:00 2019,41:33.3,11.23270116,43.39347628,15.29,19.296001,256.5626221,120.2,-0.11450195,-1.2937622,10.011902,0.015763866,1493.5,23.13725471,47,9.019607544,26.47250748,256.5626221
Tue May 28 08:41:34 GMT+02:00 2019,41:33.4,11.23270116,43.39347628,15.29,19.296001,256.5626221,120.2,-0.1887207,-1.5307922,9.686295,0.017260352,1493.5,23.52941132,47,9.019607544,26.47250748,256.5626221
Tue May 28 08:41:34 GMT+02:00 2019,41:33.5,11.23270116,43.39347628,15.29,19.296001,256.5626221,120.2,-0.040283203,-1.4685364,9.513916,3.12E-04,1493.5,23.52941132,47,9.019607544,26.47250748,256.5626221
Tue May 28 08:41:34 GMT+02:00 2019,41:33.6,11.23270116,43.39347628,15.29,19.296001,256.5626221,120.2,-0.34674072,-1.415863,9.006348,-0.05097437,1493.5,23.52941132,47,9.019607544,26.47250748,256.5626221
Tue May 28 08:41:34 GMT+02:00 2019,41:33.7,11.23270116,43.39347628,15.29,19.296001,256.5626221,120.2,-0.5861664,-1.4086761,9.185913,0.001382227,1493.5,23.52941132,47,9.019607544,26.47250748,256.5626221
Tue May 28 08:41:34 GMT+02:00 2019,41:33.8,11.23270116,43.39347628,15.29,19.296001,256.5626221,120.2,-0.29406738,-1.3847351,9.770096,2.97E-04,1493.5,23.52941132,47,9.019607544,26.47250748,256.5626221
Tue May 28 08:41:34 GMT+02:00 2019,41:33.9,11.23270116,43.39347628,15.29,19.296001,256.5626221,120.2,-0.38983154,-1.3799438,9.509125,-7.11E-04,1493.5,23.52941132,47,9.019607544,26.47250748,256.5626221
Tue May 28 08:41:34 GMT+02:00 2019,41:34.0,11.23270116,43.39347628,15.29,19.296001,256.5626221,120.2,-0.6388397,-1.4493866,10.143585,0.052671425,1493.5,23.52941132,47,9.019607544,26.47250748,256.5626221
Tue May 28 08:41:35 GMT+02:00 2019,41:34.1,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,0.060272217,-1.5116272,9.5043335,0.03981536,1493.5,23.52941132,47,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:34.2,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.5358887,-1.7151337,9.343933,0.032394715,1493.5,23.52941132,47,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:34.3,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.21984863,-1.2458801,9.664749,0.012598395,1493.5,23.52941132,47,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:34.4,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.09295654,-1.1692657,9.7174225,-0.005893901,1436.75,23.52941132,47,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:34.5,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.51194763,-1.6385193,9.817978,0.005910142,1436.75,23.52941132,47,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:34.6,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.47842407,-1.5978241,9.78685,0.031024277,1436.75,23.52941132,47,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:34.7,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.21984863,-1.3105164,9.794037,0.019406391,1436.75,23.52941132,45,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:34.8,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.27970886,-1.2195435,9.1284485,0.011161665,1436.75,23.52941132,45,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:34.9,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.3658905,-1.4350128,9.303223,-0.00726783,1436.75,23.52941132,45,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:35.0,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.41856384,-1.4326172,9.020706,-0.04895687,1436.75,24.31372643,45,9.019607544,26.63311958,255.53479
Tue May 28 08:41:35 GMT+02:00 2019,41:35.1,11.23283592,43.39338321,15.08,19.296001,255.53479,122.8,-0.3611145,-1.3751678,9.248154,0.010860543,1436.75,24.31372643,45,9.019607544,26.63311958,255.53479
Tue May 28 08:41:36 GMT+02:00 2019,41:35.2,11.23292644,43.39337135,13.35,17.152,256.0574951,120.7,-0.38026428,-1.4876862,9.973602,0.013167211,1436.75,24.31372643,45,9.019607544,26.63311958,256.0574951
Tue May 28 08:41:36 GMT+02:00 2019,41:35.3,11.23292644,43.39337135,13.35,17.152,256.0574951,120.7,-0.22224426,-1.3583984,9.489975,-0.003499687,1436.75,24.31372643,45,9.019607544,26.63311958,256.0574951
Tue May 28 08:41:36 GMT+02:00 2019,41:35.4,11.23292644,43.39337135,13.35,17.152,256.0574951,120.7,-0.56700134,-1.415863,9.355896,-0.01470077,1436.75,24.31372643,45,9.019607544,26.63311958,256.0574951
Tue May 28 08:41:36 GMT+02:00 2019,41:35.5,11.23292644,43.39337135,13.35,17.152,256.0574951,120.7,-0.44729614,-1.4039001,9.494766,0.003258809,1436.75,24.31372643,45,9.019607544,26.63311958,256.0574951
Tue May 28 08:41:36 GMT+02:00 2019,41:35.6,11.23292644,43.39337135,13.35,17.152,256.0574951,120.7,-0.17436218,-1.446991,10.1819,0.002656761,1436.75,24.31372643,45,9.019607544,26.63311958,256.0574951
Tue May 28 08:41:36 GMT+02:00 2019,41:35.7,11.23292644,43.39337135,13.35,17.152,256.0574951,120.7,-0.49517822,-1.4565735,9.791641,0.029373348,1436.75,24.31372643,45,9.019607544,25.44672775,256.0574951
Tue May 28 08:41:36 GMT+02:00 2019,41:35.8,11.23292644,43.39337135,13.35,17.152,256.0574951,120.7,-0.1599884,-1.4421997,9.966415,0.02950532,1436.75,24.31372643,45,9.019607544,25.44672775,256.0574951
Tue May 28 08:41:36 GMT+02:00 2019,41:35.9,11.23292644,43.39337135,13.35,17.152,256.0574951,120.7,-0.7346039,-1.4972687,9.252945,0.02156295,1436.75,24.31372643,45,9.019607544,25.44672775,256.0574951
Tue May 28 08:41:36 GMT+02:00 2019,41:36.0,11.23292644,43.39337135,13.35,17.152,256.0574951,120.7,-0.51911926,-1.2985535,9.233795,-0.029002547,1382.25,24.31372643,45,9.019607544,25.44672775,256.0574951
Tue May 28 08:41:37 GMT+02:00 2019,41:36.1,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.29885864,-1.391922,9.171539,-0.03488654,1382.25,24.31372643,45,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:37 GMT+02:00 2019,41:36.2,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.40660095,-1.3727722,9.576172,0.008763413,1382.25,24.31372643,44,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:37 GMT+02:00 2019,41:36.3,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.13127136,-1.4637451,9.772491,0.007152438,1382.25,24.31372643,44,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:37 GMT+02:00 2019,41:36.4,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.4161682,-1.4350128,9.360687,-0.014722407,1382.25,24.31372643,44,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:37 GMT+02:00 2019,41:36.5,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.20309448,-1.3488312,9.501938,-0.002704031,1382.25,25.09803963,44,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:37 GMT+02:00 2019,41:36.6,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.27970886,-1.3200989,9.437302,0.003639905,1382.25,25.09803963,44,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:37 GMT+02:00 2019,41:36.7,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.3108368,-1.446991,9.224213,-1.71E-04,1382.25,25.09803963,44,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:37 GMT+02:00 2019,41:36.8,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.33955383,-1.4996643,9.829956,0.03321904,1382.25,25.09803963,44,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:37 GMT+02:00 2019,41:36.9,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.14562988,-1.3177032,9.62645,0.011685014,1382.25,25.09803963,44,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:37 GMT+02:00 2019,41:37.0,11.23309873,43.39338949,13.13,18.224,256.0155029,112.8,-0.20069885,-1.4278412,9.322372,0.006193379,1382.25,25.09803963,44,9.019607544,25.44672775,256.0155029
Tue May 28 08:41:38 GMT+02:00 2019,41:37.1,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.34194946,-1.3871307,9.475601,-0.004170597,1382.25,25.09803963,44,9.019607544,25.44672775,256.7077637
Tue May 28 08:41:38 GMT+02:00 2019,41:37.2,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.21505737,-1.3895264,9.916138,0.019168861,1382.25,25.09803963,44,9.019607544,23.94655037,256.7077637
Tue May 28 08:41:38 GMT+02:00 2019,41:37.3,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.28450012,-1.4757233,9.513916,0.015228227,1382.25,25.09803963,44,9.019607544,23.94655037,256.7077637
Tue May 28 08:41:38 GMT+02:00 2019,41:37.4,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.31800842,-1.3943176,9.619263,0.010721226,1382.25,25.09803963,44,9.019607544,23.94655037,256.7077637
Tue May 28 08:41:38 GMT+02:00 2019,41:37.5,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.10014343,-1.3081207,9.355896,-0.01795894,1317.75,25.09803963,44,9.019607544,23.94655037,256.7077637
Tue May 28 08:41:38 GMT+02:00 2019,41:37.6,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.16957092,-1.336853,9.671936,0.00329358,1317.75,25.09803963,44,9.019607544,23.94655037,256.7077637
Tue May 28 08:41:38 GMT+02:00 2019,41:37.7,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.20309448,-1.3895264,9.650391,0.01017675,1317.75,25.09803963,42,9.019607544,23.94655037,256.7077637
Tue May 28 08:41:38 GMT+02:00 2019,41:37.8,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.06422424,-1.3991089,9.604889,0.008446217,1317.75,25.09803963,42,9.019607544,23.94655037,256.7077637
Tue May 28 08:41:38 GMT+02:00 2019,41:37.9,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.1264801,-1.4852905,9.832336,0.032730162,1317.75,25.09803963,42,9.019607544,23.94655037,256.7077637
Tue May 28 08:41:38 GMT+02:00 2019,41:38.0,11.23322135,43.39336949,12.36,16.08,256.7077637,111.3,-0.033096313,-1.2985535,9.355896,0.001994853,1317.75,26.66666794,42,9.019607544,23.94655037,256.7077637
Tue May 28 08:41:39 GMT+02:00 2019,41:38.1,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,-0.25576782,-1.4900818,9.549835,0.003777305,1317.75,26.66666794,42,9.019607544,23.94655037,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:38.2,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,-0.028320312,-1.4350128,9.896988,0.038421094,1317.75,26.66666794,42,9.019607544,23.94655037,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:38.3,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,-0.17436218,-1.3464355,9.2864685,0.007104311,1317.75,26.66666794,42,9.019607544,23.94655037,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:38.4,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,-0.26054382,-1.367981,9.444489,0.009289054,1317.75,26.66666794,42,9.019607544,23.94655037,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:38.5,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,-0.18392944,-1.3943176,9.209854,0.007514527,1317.75,26.66666794,42,9.019607544,23.94655037,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:38.6,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,-0.4927826,-1.391922,9.454056,-0.005600393,1317.75,26.66666794,42,9.019607544,23.94655037,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:38.7,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,0.017181396,-1.4134674,9.743759,0.017912453,1317.75,26.66666794,42,9.019607544,23.1205883,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:38.8,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,-0.13127136,-1.526001,10.126831,0.018683689,1317.75,26.66666794,42,9.019607544,23.1205883,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:38.9,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,-0.1264801,-1.4805145,10.055008,0.0551067,1317.75,26.66666794,42,9.019607544,23.1205883,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:39.0,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,-0.08337402,-1.4757233,9.887405,-0.006042812,1267.25,26.66666794,42,9.019607544,23.1205883,257.449585
Tue May 28 08:41:39 GMT+02:00 2019,41:39.1,11.23342603,43.39342303,12.98,16.08,257.449585,100.3,0.041122437,-1.367981,9.892197,0.010105506,1267.25,26.66666794,42,9.019607544,23.1205883,257.449585
Tue May 28 08:41:40 GMT+02:00 2019,41:39.2,11.23351916,43.3934499,11.65,15.008,257.6291504,96.5,0.18237305,-1.4924774,9.674332,0.004954245,1267.25,26.66666794,42,9.019607544,23.1205883,257.6291504
Tue May 28 08:41:40 GMT+02:00 2019,41:39.3,11.23351916,43.3934499,11.65,15.008,257.6291504,96.5,-0.045074463,-1.4852905,9.923325,0.04183036,1267.25,26.66666794,40,9.019607544,23.1205883,257.6291504
Tue May 28 08:41:40 GMT+02:00 2019,41:39.4,11.23351916,43.3934499,11.65,15.008,257.6291504,96.5,-0.07859802,-1.2602386,9.494766,0.011169803,1267.25,26.66666794,40,9.019607544,23.1205883,257.6291504
Tue May 28 08:41:40 GMT+02:00 2019,41:39.5,11.23351916,43.3934499,11.65,15.008,257.6291504,96.5,-0.2868805,-1.3631897,9.406174,0.00265673,1267.25,26.66666794,40,9.019607544,23.1205883,257.6291504
Tue May 28 08:41:40 GMT+02:00 2019,41:39.6,11.23351916,43.3934499,11.65,15.008,257.6291504,96.5,-0.09535217,-1.6002197,10.10289,0.0617401,1267.25,27.84313774,40,9.019607544,23.1205883,257.6291504
Tue May 28 08:41:40 GMT+02:00 2019,41:39.7,11.23351916,43.3934499,11.65,15.008,257.6291504,96.5,-0.26054382,-1.4805145,10.344696,0.034372304,1267.25,27.84313774,40,9.019607544,23.1205883,257.6291504
Tue May 28 08:41:40 GMT+02:00 2019,41:39.8,11.23351916,43.3934499,11.65,15.008,257.6291504,96.5,-0.21984863,-1.526001,9.722214,0.030907974,1267.25,27.84313774,40,9.019607544,23.1205883,257.6291504
Tue May 28 08:41:40 GMT+02:00 2019,41:39.9,11.23351916,43.3934499,11.65,15.008,257.6291504,96.5,-0.38745117,-1.8516083,10.138809,0.02490937,1267.25,27.84313774,40,9.019607544,23.1205883,257.6291504
Tue May 28 08:41:40 GMT+02:00 2019,41:40.0,11.23351916,43.3934499,11.65,15.008,257.6291504,96.5,0.16082764,-1.6959839,9.176331,-0.029610872,1267.25,27.84313774,40,9.019607544,23.1205883,257.6291504
Tue May 28 08:41:41 GMT+02:00 2019,41:40.1,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,0.21350098,-1.628952,9.705444,-0.01663953,1267.25,27.84313774,40,9.019607544,23.1205883,256.3260498
Tue May 28 08:41:41 GMT+02:00 2019,41:40.2,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,-0.67474365,-1.6720428,9.434906,-0.002800556,1267.25,27.84313774,40,9.019607544,23.1205883,256.3260498
Tue May 28 08:41:41 GMT+02:00 2019,41:40.3,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,-0.19351196,-1.7845764,9.679108,0.022481024,1267.25,27.84313774,40,9.019607544,22.10753632,256.3260498
Tue May 28 08:41:41 GMT+02:00 2019,41:40.4,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,-0.1552124,-1.7989349,9.585739,0.013323545,1267.25,27.84313774,40,9.019607544,22.10753632,256.3260498
Tue May 28 08:41:41 GMT+02:00 2019,41:40.5,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,-0.14562988,-1.6624603,9.245758,0.009344782,1267.25,27.84313774,40,9.019607544,22.10753632,256.3260498
Tue May 28 08:41:41 GMT+02:00 2019,41:40.6,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,-0.19351196,-1.7845764,9.667145,0.009395625,1178.5,27.84313774,40,9.019607544,22.10753632,256.3260498
Tue May 28 08:41:41 GMT+02:00 2019,41:40.7,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,-0.35632324,-1.6744385,9.410965,-0.005933285,1178.5,27.84313774,40,9.019607544,22.10753632,256.3260498
Tue May 28 08:41:41 GMT+02:00 2019,41:40.8,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,-0.10493469,-1.6864166,9.789246,0.00910906,1178.5,27.84313774,40,9.019607544,22.10753632,256.3260498
Tue May 28 08:41:41 GMT+02:00 2019,41:40.9,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,-0.13604736,-1.7893524,9.772491,0.009971583,1178.5,27.84313774,37,9.019607544,22.10753632,256.3260498
Tue May 28 08:41:41 GMT+02:00 2019,41:41.0,11.23374639,43.39341402,13.77,17.152,256.3260498,98.9,0.13928223,-1.6409149,9.813187,0.009702931,1178.5,27.84313774,37,9.019607544,22.10753632,256.3260498
Tue May 28 08:41:42 GMT+02:00 2019,41:41.1,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.10493469,-1.4541779,9.461243,-0.005167425,1178.5,27.84313774,37,9.019607544,22.10753632,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:41.2,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.17196655,-1.4517822,9.580948,0.010210604,1178.5,29.41176605,37,9.019607544,22.10753632,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:41.3,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.14802551,-1.5212097,9.473221,0.008271893,1178.5,29.41176605,37,9.019607544,22.10753632,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:41.4,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.037887573,-1.5044556,9.480392,-0.002498806,1178.5,29.41176605,37,9.019607544,22.10753632,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:41.5,11.23380606,43.39332425,12.42,20.368,254.541687,109,0.10575867,-1.4852905,9.734177,0.00497759,1178.5,29.41176605,37,9.019607544,22.10753632,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:41.6,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.06661987,-1.5331879,9.559402,0.008502712,1178.5,29.41176605,37,9.019607544,22.10753632,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:41.7,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.10253906,-1.4254456,9.463638,0.006234729,1178.5,29.41176605,37,9.019607544,22.10753632,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:41.8,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.39701843,-1.4900818,9.501938,2.70E-04,1178.5,29.41176605,37,9.019607544,22.10753632,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:41.9,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.16238403,-1.3943176,9.588135,0.015811019,1178.5,29.41176605,37,9.019607544,22.10753632,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:42.0,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.29406738,-1.4302368,9.655167,0.013388872,1178.5,29.41176605,37,9.019607544,21.2564888,254.541687
Tue May 28 08:41:42 GMT+02:00 2019,41:42.1,11.23380606,43.39332425,12.42,20.368,254.541687,109,-0.20309448,-1.4350128,9.7677,0.02558893,1178.5,29.41176605,37,9.019607544,21.2564888,254.541687
Tue May 28 08:41:43 GMT+02:00 2019,41:42.2,11.23385039,43.39329229,10.4,20.368,255.1535034,111.6,-0.24378967,-1.3631897,9.815582,0.029477894,1095.5,29.41176605,37,9.019607544,21.2564888,255.1535034
Tue May 28 08:41:43 GMT+02:00 2019,41:42.3,11.23385039,43.39329229,10.4,20.368,255.1535034,111.6,-0.30125427,-1.3823395,9.53067,0.01044026,1095.5,29.41176605,37,9.019607544,21.2564888,255.1535034
Tue May 28 08:41:43 GMT+02:00 2019,41:42.4,11.23385039,43.39329229,10.4,20.368,255.1535034,111.6,-0.30125427,-1.391922,9.612076,0.012014723,1095.5,29.41176605,37,9.019607544,21.2564888,255.1535034
Tue May 28 08:41:43 GMT+02:00 2019,41:42.5,11.23385039,43.39329229,10.4,20.368,255.1535034,111.6,-0.07620239,-1.4589539,9.849106,0.03397125,1095.5,29.41176605,34,9.019607544,21.2564888,255.1535034
Tue May 28 08:41:43 GMT+02:00 2019,41:42.6,11.23385039,43.39329229,10.4,20.368,255.1535034,111.6,-0.71066284,-1.4541779,9.355896,0.009081013,1095.5,29.41176605,34,9.019607544,21.2564888,255.1535034
Tue May 28 08:41:43 GMT+02:00 2019,41:42.7,11.23385039,43.39329229,10.4,20.368,255.1535034,111.6,-0.32759094,-1.3943176,9.298431,0.005685969,1095.5,29.41176605,34,9.019607544,21.2564888,255.1535034
